unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|Handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|Warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
00-89243|Billa|||||||00-10|2025-10-16|Apfel 'Pink Lady' Tasse||||||Obst & Gemüse|Obst|Äpfel, Birnen & Trauben|||||349|||||||||||||||EUR|Obst & Gemüse > Obst > Äpfel, Birnen & Trauben|https://shop.billa.at/produkte/apfel-pink-lady-tasse-0089243||Klasse I|||||Spanien, Chile, Italien, Neuseeland|||||||||||||||||||||||||||||||||||||00-89243_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89243-1573003034-xe67tA5u.jpg|||||00-89243||||||||||||||||||||||||TRUE|||||||||||
00-439757|Billa|||||||00-10|2025-10-16|Butter-Apfeltasche||||||Brot & Gebäck|Kuchen & Co.|Plunder & Strudel|Nahrungsmittel|Kuchen & Co.|Frischer Plunder & Strudel||149|||||||||||||||EUR|Brot & Gebäck > Kuchen & Co. > Plunder & Strudel > Nahrungsmittel > Kuchen & Co. > Frischer Plunder & Strudel|https://shop.billa.at/produkte/butterapfeltasche-00439757||Die Butter-Apfeltasche ist aromatisch und fruchtig. Im Inneren verbergen sich 38 % Apfelfüllung. Das Äußere ist glasiert und mit Staubzucker bestreut.<ul><li>mit 16,8 % echter Butter</li><li>enthält Eier und Eiprodukte</li></ul>||||||MAY_CONTAIN AY, CONTAINS AM, CONTAINS AW, CONTAINS AE, MAY_CONTAIN AN||||||||||||||||||||||||||||||||||||00-439757_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-439757-0132531099-KKvaiLR9.jpg|||||00-439757||||||||||||||||||||||||TRUE|||||||||||
00-714185|Billa|||||||00-10|2025-10-16|Clever Fischstäbchen|CLEVER|||||Tiefkühl|Fisch & Meeresfrüchte|Fisch paniert & gewürzt|Tiefkühl|Fisch & Meeresfrüchte|Fischstäbchen||279|||||||||||||||EUR|Tiefkühl > Fisch & Meeresfrüchte > Fisch paniert & gewürzt > Tiefkühl > Fisch & Meeresfrüchte > Fischstäbchen|https://shop.billa.at/produkte/clever-fischstaebchen-00714185||Das Besondere an den clever Fischstäbchen ist, dass diese aus nachhaltiger Fischerei stammen und mit dem MSC-Gütesiegel ausgezeichnet sind. Ein weiterer Vorteil ist, dass man die Fischstäbchen im Backrohr zubereiten kann.<ul><li>Fanggebiet: 61/67</li></ul>||||||CONTAINS AF, CONTAINS AW||||||||||||||||||||||||||||||||||||00-714185_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-714185-0133781973-2JRSInux.jpg|||||00-714185||||||||||||||||||||||||TRUE|||||||||||
00-267803|Billa|||||||00-10|2025-10-16|Ja! Natürlich Crème Fraîche 32%|Ja! Natürlich|||||Kühlwaren|Milchprodukte|Rahm, Obers & Topfen|||||129|||||||||||||||EUR|Kühlwaren > Milchprodukte > Rahm, Obers & Topfen|https://shop.billa.at/produkte/ja-natuerlich-creme-fraiche-32-00267803||<ul><li>Aus Heublumenmilch</li><li>Gesalzen</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-267803_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-267803-0130532745-9bcL2MZ5.jpg|||||00-267803||||||||||||||||||||||||TRUE|||||||||||
00-756083|Billa|||||||00-10|2025-10-16|Clever Orange Zero|CLEVER|||||Getränke|Alkoholfreie Getränke|Limonaden|||||86|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/clever-orange-zero-00756083||Clever Orange Zero ist die pure Erfrischung, die man am besten gekühlt genießen sollte. <br>Die Limonade schmeckt herrlich fruchtig nach Orange und bringt sommerliches Flair nach Hause.</br>|||||Österreich|||||||||||||||||||||||||||||||||||||00-756083_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-756083-0149363603-cGl9TWl6.jpg|||||00-756083||||||||||||||||||||||||TRUE|||||||||||
00-573088|Billa|||||||00-10|2025-10-16|Milka Tender Milch Riegel 4er|Milka|||||Süßes & Salziges|Süßes|Schokoriegel|||||279|||||||||||||||EUR|Süßes & Salziges > Süßes > Schokoriegel|https://shop.billa.at/produkte/milka-tender-milch-riegel-4er-00573088||Die Multi-Packung Tender Milch von Milka enthält kleine Biskuit-Rouladen aus lockerem Teig, feiner Milch-Creme und zarter Alpenmilch-Schokolade.<ul><li>Biskuit-Roulade mit einer Füllung aus Milch-Creme und einem Mantel aus Schokolade</li><li>ein köstlicher Snack für zwischendurch</li></ul>||||||CONTAINS AM, CONTAINS AW, CONTAINS AY, CONTAINS AE, MAY_CONTAIN AN||||||||||||||||||||||||||||||||||||00-573088_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-573088-0583101874-zOKZdse1.jpg|||||00-573088||||||||||||||||||||||||TRUE|||||||||||
00-501109|Billa|||||||00-10|2025-10-16|Clever Tafelessig|CLEVER|||||Nahrungsmittel|Essig & Öl|Essig|||||69|||||||||||||||EUR|Nahrungsmittel > Essig & Öl > Essig|https://shop.billa.at/produkte/clever-tafelessig-00501109||"Der klassische Küchenhelfer aus Weingeistessig! Im natürlichen Gärverfahren mit viel Sorgfalt in Österreich hergestellt.



"|||||Slowakei|||||||||||||||||||||||||||||||||||||00-501109_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-501109-1282249606-umJm9AOS.jpg|||||00-501109||||||||||||||||||||||||TRUE|||||||||||
00-316365|Billa|||||||00-10|2025-10-16|Simply Good gekochte Eier 6er|Simply Good|||||Kühlwaren|Eier||||||219|||||||||||||||EUR|Kühlwaren > Eier|https://shop.billa.at/produkte/simply-good-gekochte-eier-6er-00316365||Wenn es mal schnell gehen muss, empfehlen wir dir unsere gekochten Eier. Leicht gesalzen eignen sie sich wunderbar als Snack oder auch als Beilage zu unseren gartenfrischen Salaten.|||||Österreich|CONTAINS AE||||||||||||||||||||||||||||||||||||00-316365_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-316365-0169963021-PxF75Kaa.jpg|||||00-316365||||||||||||||||||||||||TRUE|||||||||||
00-410615|Billa|||||||00-10|2025-10-16|Ja! Natürlich Zwiebel gelb|Ja! Natürlich|||||Obst & Gemüse|Gemüse|Zwiebel und Kartoffeln|||||179|||||||||||||||EUR|Obst & Gemüse > Gemüse > Zwiebel und Kartoffeln|https://shop.billa.at/produkte/ja-natuerlich-zwiebel-gelb-00410615||Unsere gelben Bio-Zwiebeln werden traditionell im Waldviertel und Weinviertel nach den Prinzipien der biologischen Landwirtschaft angebaut. Sie sind als aromatisch scharf zu kategorisieren und sorgen für ein kräftiges Aroma in Fleisch- und Gemüsegerichten sowie deftigen Speisen.|||||Österreich|||||||||||||||||||||||||||||||||||||00-410615_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410615-0110097754-PRYJAny9.jpg|||||00-410615||||||||||||||||||||||||TRUE|||||||||||
00-440631|Billa|||||||00-10|2025-10-16|nöm Schlagobers 36%|Nöm|||||Kühlwaren|Milchprodukte|Rahm, Obers & Topfen|||||179|||||||||||||||EUR|Kühlwaren > Milchprodukte > Rahm, Obers & Topfen|https://shop.billa.at/produkte/noem-schlagobers-36-00440631||Der Schlagobers von NÖM hat 36 % Fett und veredelt luftig geschlagen jedes Dessert. In flüssiger Form wertet er herzhafte Soßen auf.<ul><li>geprüfte Qualität aus Österreich</li><li>garantiert gentechnikfrei</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-440631_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-440631-0682169747-NMenvj4G.jpg|||||00-440631||||||||||||||||||||||||TRUE|||||||||||
00-261892|Billa|||||||00-10|2025-10-16|Ja! Natürlich Eierspätzle|Ja! Natürlich|||||Nahrungsmittel|Reis, Teigwaren & Sugo|Teigwaren|||||279|||||||||||||||EUR|Nahrungsmittel > Reis, Teigwaren & Sugo > Teigwaren|https://shop.billa.at/produkte/ja-natuerlich-eierspaetzle-00261892||Die Ja! Natürlich Bio-Eierspätzle werden aus Bio-Eiern und Bio-Weizenprodukten aus Österreich, Bio-Kartoffelstärke, Bio-Sonnenblumenöl und einer Prise Salz in Österreich zubereitet. Sie sind sowohl als klassische Beilage als auch als köstliche Hauptspeise zu genießen.<p>Unsere Bio-Eierspätzle in kochendes, leicht gesalzenes Wasser geben und 2 Min. ziehen lassen. Eierspätzle aus dem Wasser nehmen, abtropfen lassen - anrichten - genießen.|||||Österreich|CONTAINS AE, CONTAINS AW, MAY_CONTAIN AM||||||||||||||||||||||||||||||||||||00-261892_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-261892-252798001-XW3IbyZD.jpg|||||00-261892||||||||||||||||||||||||TRUE|||||||||||
00-881580|Billa|||||||00-10|2025-10-16|Clever Pizza-Kombi Pizzateig & Tomatensauce|CLEVER|||||Kühlwaren|Blätterteig, Strudelteig|Nahrungsmittel|Backen|Blätterteig, Strudelteig|||179|||||||||||||||EUR|Kühlwaren > Blätterteig, Strudelteig > Nahrungsmittel > Backen > Blätterteig, Strudelteig|https://shop.billa.at/produkte/clever-pizzakombi-pizzateig-und-tomatensauce-00881580||"Frischer Pizzateig backfertig ausgerollt auf Backpapier mit beigepackter Tomatensauce. Einfach mit clever-Zutaten und etwas Liebe belegen, ab in den Ofen und fertig ist die Pizza! Schnell, einfach und sensationell lecker!
"|||||Deutschland|CONTAINS AW, MAY_CONTAIN AM||||||||||||||||||||||||||||||||||||00-881580_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-881580-887389295-ZzMl5mi3.jpg|||||00-881580||||||||||||||||||||||||TRUE|||||||||||
00-89581|Billa|||||||00-10|2025-10-16|Da komm ich her! Mini Gala Apfel|Da komm ich her!|||||Obst & Gemüse|Obst|Äpfel, Birnen & Trauben|||||279|||||||||||||||EUR|Obst & Gemüse > Obst > Äpfel, Birnen & Trauben|https://shop.billa.at/produkte/da-komm-ich-her-mini-gala-apfel-0089581||Klasse I|||||Österreich|||||||||||||||||||||||||||||||||||||00-89581_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89581-01650169511-BXJyLrps.jpg|||||00-89581||||||||||||||||||||||||TRUE|||||||||||
00-403812|Billa|||||||00-10|2025-10-16|Rapso Reines Rapsöl|Rapso|||||Nahrungsmittel|Essig & Öl|Öl|||||599|||||||||||||||EUR|Nahrungsmittel > Essig & Öl > Öl|https://shop.billa.at/produkte/rapso-reines-rapsoel-00403812||natürlich aus Österreich - aus kontrolliertem Anbau - wird zu 100% aus österreichischem Raps gepresst - (nicht extrahiert) und schonend pysikalisch raffiniert - für Salate, zum Kochen, Braten, Backen und Frittieren|||||Österreich|||||||||||||||||||||||||||||||||||||00-403812_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-403812-1155662523-mjU9LEuN.jpg|||||00-403812||||||||||||||||||||||||TRUE|||||||||||
00-768916|Billa|||||||00-10|2025-10-16|Red Bull Energy Drink|Red Bull||250|ml||Getränke|Alkoholfreie Getränke|Energydrinks|||||159|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Energydrinks|https://shop.billa.at/produkte/red-bull-energy-drink-00768916||FLÜGEL, WENN MAN SIE BRAUCHT<br>Red Bull Energy Drink belebt Geist und Körper. Red Bull Energy Drink, die #1 unter den Energy Drinks in Österreich, ist ein funktionales Getränk, das Flügel verleiht, wann immer man sie braucht: beim Autofahren, wenn Vorlesungen oder Prüfungen anstehen, bei der Arbeit, beim Sport oder Gaming oder beim Ausgehen - am Tag oder in der Nacht.<br><br>DAS PRODUKT<ul><li>250 ml Dose Red Bull Energy Drink</li><li>Die spezielle Formel von Red Bull Energy Drink enthält Zutaten höchster Qualität: Koffein, Taurin, B-Komplex-Vitamine, Zucker, alpines Wasser</li><li>Red Bull Dosen bestehen zu 100 % aus recycelbarem Aluminium</li></ul><br>Energy Drink - erhöhter Koffeingehalt. Für Kinder und schwangere oder stillende Frauen nicht empfohlen. In moderaten Mengen konsumieren.|||||Österreich|||||||||||||||||||||||||||||||||||||00-768916_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-768916-0161977304-oB8g000P.jpg|||||00-768916||||||||||||||||||||||||TRUE|||||||||||
00-769872|Billa|||||||00-10|2025-10-16|Coca Cola|Coca Cola|||||Getränke|Alkoholfreie Getränke|Limonaden|||||169|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/coca-cola-00769872||Als prickelndes Erfrischungsgetränk mit einzigartigem Geschmack kam Coca-Cola 1886 auf den Markt. Glück in der Flasche, zum Teilen gedacht.|||||Österreich|||||||||||||||||||||||||||||||||||||00-769872_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769872-0172880225-dI9axGAh.jpg|||||00-769872||||||||||||||||||||||||TRUE|||||||||||
00-753122|Billa|||||||00-10|2025-10-16|Clever Delikatessgurken|CLEVER|||||Nahrungsmittel|Konserven & Sauerwaren|Sauerwaren|||||129|||||||||||||||EUR|Nahrungsmittel > Konserven & Sauerwaren > Sauerwaren|https://shop.billa.at/produkte/clever-delikatessgurken-00753122||Der österreichische Klassiker der bei Groß und Klein beliebt ist. Die würzigen und knackigen Delikatessgurken von Clever passen perfekt zur klassichen Brettljause, eignen sich aber auch besonders gut als Snack für Zwischendurch oder zum Verfeinern von Salaten.<br>In Österreich hergestellt.|||||Österreich|CONTAINS BM||||||||||||||||||||||||||||||||||||00-753122_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-753122-1925923307-vJbrg70a.jpg|||||00-753122||||||||||||||||||||||||TRUE|||||||||||
00-88020|Billa|||||||00-10|2025-10-16|Ja! Natürlich Erdnüsse|Ja! Natürlich|||||Süßes & Salziges|Chips & Co.|Nüsse|Obst & Gemüse|Trockenfrüchte & Nüsse|||149|||||||||||||||EUR|Süßes & Salziges > Chips & Co. > Nüsse > Obst & Gemüse > Trockenfrüchte & Nüsse|https://shop.billa.at/produkte/ja-natuerlich-erdnuesse-0088020||Die Erdnüsse von Ja! Natürlich stammen aus den besten Anbaugebieten Ägyptens wo sie von ausgesuchten Bio-Bauern nach den strengen Richtlinien der biologischen Landwirtschaft angebaut werden. Die knackig in der Schale gerösteten Erdnüsse eignen sich ideal zum Knabbern zwischendurch, konnen aber auch in der asiatischen Küche als kostliche Zutat verwendet werden.|||||Ägypten|CONTAINS AP, MAY_CONTAIN EM_SF||||||||||||||||||||||||||||||||||||00-88020_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-88020-0467735461-Ri-v63fl.jpg|||||00-88020||||||||||||||||||||||||TRUE|||||||||||
00-763365|Billa|||||||00-10|2025-10-16|BILLA Kirschlimonade|Billa immer gut|||||Getränke|Alkoholfreie Getränke|Limonaden|||||159|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Limonaden|https://shop.billa.at/produkte/billa-kirschlimonade-00763365||"Die BILLA immer gut Kirschlimonade mit stillem Wasser sorgt für fruchtige Erfrischung!
<ul><li>Abgefüllt in Östereich
</li><li>Flasche aus 50% recyceltem PET
</li><li>ohne Zusatz von Farbstoffen
</li><li>rein pflanzlich</li></ul>"|||||Österreich|||||||||||||||||||||||||||||||||||||00-763365_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-763365-0134287360-VS27LKAK.jpg|||||00-763365||||||||||||||||||||||||TRUE|||||||||||
00-770103|Billa|||||||00-10|2025-10-16|Römerquelle Prickelnd|Römerquelle|||||Getränke|Alkoholfreie Getränke|Mineralwasser|Getränke|Mineralwasser|prickelnd||75|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Mineralwasser > Getränke > Mineralwasser > prickelnd|https://shop.billa.at/produkte/roemerquelle-prickelnd-00770103||Ursprüngliche Reinheit von Römerquelle - natürliches Mineralwasser aus Österreich in prickelnd.|||||Österreich|||||||||||||||||||||||||||||||||||||00-770103_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770103-0182601854-nsUNiRiy.jpg|||||00-770103||||||||||||||||||||||||TRUE|||||||||||
00-629151|Billa|||||||00-10|2025-10-16|Radatz Original Wiener Beinschinken|Radatz|||||Kühlwaren|Wurst, Schinken & Speck|Schinken|||||439|||||||||||||||EUR|Kühlwaren > Wurst, Schinken & Speck > Schinken|https://shop.billa.at/produkte/radatz-original-wiener-beinschinken-00629151||Die Ausgangsbasis für unseren kesselfrischen, saftigen Beinschinken sind hochwertige Schweinsschlögel. Sie werden mit Sorgfalt zugeputzt und der Knochen ausgelöst. Anschließend wird das Fleisch mild gesalzen und schonend gegart. Dann wird es über Buchenholz leicht geräuchert, so erhält der Schinken sein typisches Aroma und bleibt zart und saftig. Eine richtige feine Jause!||||||MAY_CONTAIN BC, MAY_CONTAIN BM||||||||||||||||||||||||||||||||||||00-629151_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-629151-1597938402-A9X3H-d7.jpg|||||00-629151||||||||||||||||||||||||TRUE|||||||||||
00-410867|Billa|||||||00-10|2025-10-16|Ja! Natürlich Batavia Salat|Ja! Natürlich|||||Obst & Gemüse|Salate|Salate|||||199|||||||||||||||EUR|Obst & Gemüse > Salate > Salate|https://shop.billa.at/produkte/ja-natuerlich-batavia-salat-00410867||Der Batavia stammt ursprunglich aus Frankreich und ist eine neue Sorte des Eis-Salates. Geschmacklich vereint er die Vorzuge von Kopfsalat und Eisbergsalat mit einem herzhaften Geschmack. In Marinaden bleibt er langer knackig. Wenn die Temperaturen in Osterreich die Salatproduktion zulassen, dann wird er von Bio-Bauer Erwin Binder im Burgenland angebaut, ansonsten kommt er aus Italien von einem langjahrigen Ja! Naturlich Partner.Ob im Ausland oder Osterreich - der Batavia wird immer nach den strengen Grundsatzen der biologischen Landwirtschaft kultiviert und kontrolliert.|||||Österreich, Italien|||||||||||||||||||||||||||||||||||||00-410867_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410867-1805423234-Q_wbJdNB.jpg|||||00-410867||||||||||||||||||||||||TRUE|||||||||||
00-637935|Billa|||||||00-10|2025-10-16|Freiherr von Schönaich Sekt Trocken|Freiherr von Schönaich|||||Getränke|Sekt & Champagner|Sekt|||||229|||||||||||||||EUR|Getränke > Sekt & Champagner > Sekt|https://shop.billa.at/produkte/freiherr-von-schoenaich-sekt-trocken-00637935||Prickelnd, fruchtig und dennoch trocken: Das ausgewogene Bukett dieses Sekts kommt bei einer Trinktemperatur von 8 bis 10°C am besten zur Geltung.<ul><li>11 % vol</li><li>trocken</li><li>passt gut zu pikanten Gerichten</li></ul>|||||Deutschland|CONTAINS AU||||||||||||||||||||||||||||||||||||00-637935_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-637935-1984565859-xYHssxPg.jpg|||||00-637935||||||||||||||||||||||||TRUE|||||||||||
00-360662|Billa|||||||00-10|2025-10-16|Schärdinger Toastkäsescheiben|Schärdinger|||||Kühlwaren|Käse, Aufstriche & Salate|Schnittkäse|||||299|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Schnittkäse|https://shop.billa.at/produkte/schaerdinger-toastkaesescheiben-00360662||Die Schärdinger Toastkäsescheiben haben die perfekte Größe für ein Toastbrot. Sie zerlaufen im Ofen nicht, sondern bekommen eine zart-schmelzende Textur.<ul><li>Toastkäse aus Österreich</li><li>zerläuft nicht beim Erhitzen</li><li>XL-Scheiben</li><li>gentechnikfrei</li></ul>|||||Österreich|CONTAINS AM||||||||||||||||||||||||||||||||||||00-360662_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-360662-0855761779-Xy2pCYzc.jpg|||||00-360662||||||||||||||||||||||||TRUE|||||||||||
00-872566|Billa|||||||00-10|2025-10-16|Ölz Dinkel Toast|Ölz|||||Brot & Gebäck|Aufbackbrötchen & Toast|Toastbrot|||||187|||||||||||||||EUR|Brot & Gebäck > Aufbackbrötchen & Toast > Toastbrot|https://shop.billa.at/produkte/oelz-dinkel-toast-00872566||<ul><li>Garantierte Ölz Premium-Toastqualität: außen knusprig und innen zart. </li><li>Mit wertvollem Dinkelmehl und Dinkelvollkornmehl. </li><li>Frei von Konservierungsstoffen.</li></ul>||||||MAY_CONTAIN AY, CONTAINS AW||||||||||||||||||||||||||||||||||||00-872566_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-872566-0717938994-fUzwXc8n.jpg|||||00-872566||||||||||||||||||||||||TRUE|||||||||||
00-316578|Billa|||||||00-10|2025-10-16|Clever Grana Padano|CLEVER|||||Kühlwaren|Käse, Aufstriche & Salate|Parmesan & Reibkäse|||||629|||||||||||||||EUR|Kühlwaren > Käse, Aufstriche & Salate > Parmesan & Reibkäse|https://shop.billa.at/produkte/clever-grana-padano-00316578||Der Grana Padano von Clever entwickelt während seiner 15-monatigen Reifezeit sein herzhaftes Aroma und schmeckt frisch gerieben besonders würzig.<ul><li>traditioneller Hartkäse aus Italien</li><li>original Grana Padano nach überliefertem Rezept</li><li>15 Monate gereift</li></ul>|||||Italien|CONTAINS AM, CONTAINS AE||||||||||||||||||||||||||||||||||||00-316578_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-316578-385690827-E45TCrwV.jpg|||||00-316578||||||||||||||||||||||||TRUE|||||||||||
00-402259|Billa|||||||00-10|2025-10-16|Ja! Natürlich Erdbeere Fruchtjoghurt|Ja! Natürlich|||||Kühlwaren|Milchprodukte|Joghurt|||||89|||||||||||||||EUR|Kühlwaren > Milchprodukte > Joghurt|https://shop.billa.at/produkte/ja-natuerlich-erdbeere-fruchtjoghurt-00402259||"Das <b>Ja! Natürlich Erdbeer-Joghurt</b> aus Bio-Milch der Region <b>Nationalpark Hohe Tauern</b> ist mit sonnengereiften Erdbeeren verfeinert. Ein fruchtig, cremiger Genuss.
<br><br>
Das Ja! Natürlich Joghurt schmeckt deshalb so cremig, weil es natürlich hergestellt wird - ohne Magermilchpulver und -konzentrate. Aromen haben im Bio-Joghurt nichts zu suchen. Dafür aber bis zu 15 % echte, unverfälschte Früchte.
"||||||CONTAINS AM||||||||||||||||||||||||||||||||||||00-402259_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-402259-745853645-X95SKVyY.jpg|||||00-402259||||||||||||||||||||||||TRUE|||||||||||
00-458765|Billa|||||||00-10|2025-10-16|Ja! Natürlich Hendl Oberkeulenfilet|Ja! Natürlich|||||Kühlwaren|Fleisch|Huhn & Truthahn|||||2049|||||||||||||||EUR|Kühlwaren > Fleisch > Huhn & Truthahn|https://shop.billa.at/produkte/ja-natuerlich-hendl-oberkeulenfilet-00458765||Das ausgelöste Ja! Natürlich Bio-Oberkeulenfilet ohne Knochen und Haut vom Bio-Wiesenhendl stammt zu 100 % aus Österreich. Das Fleisch enthält etwas mehr Fett als die Hendlbrust, ist dafür aber auch saftiger und aromatischer im Geschmack. Naturgemäß kann das Fleisch der Oberkeule dunkler sein als andere Teilstücke.|||||Österreich|||||||||||||||||||||||||||||||||||||00-458765_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-458765-254718894-chYoTQ0J.jpg|||||00-458765||||||||||||||||||||||||TRUE|||||||||||
00-879872|Billa|||||||00-10|2025-10-16|Roggenbrot||||||Brot & Gebäck|Brot & Gebäck|Ofenfrisches Brot|||||262|||||||||||||||EUR|Brot & Gebäck > Brot & Gebäck > Ofenfrisches Brot|https://shop.billa.at/produkte/roggenbrot-00879872||Ein besonders saftiges, dunkles Brot mit milder Versauerung. Es zeichnet sich durch lange Haltbarkeit aus und schmeckt bei richtiger Lagerung auch noch nach Tagen hervorragend.|||||Österreich|CONTAINS AW||||||||||||||||||||||||||||||||||||00-879872_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-879872-843396883-Njx2zNUU.jpg|||||00-879872||||||||||||||||||||||||TRUE|||||||||||
00-810158|Billa|||||||00-10|2025-10-16|Clever Eiscafé Latte Macchiato|CLEVER|||||Getränke|Alkoholfreie Getränke|Eiskaffee|Kühlwaren|Milchprodukte|Milchgetränke||95|||||||||||||||EUR|Getränke > Alkoholfreie Getränke > Eiskaffee > Kühlwaren > Milchprodukte > Milchgetränke|https://shop.billa.at/produkte/clever-eiscafe-latte-macchiato-00810158||Eiscafé, wann und wo es gefällt: Der Clever Eiscafé Latte Macchiato ist ideal für unterwegs. Er wird aus reinem Arabica-Kaffee gebrüht und überzeugt mit vollem Geschmack.<ul><li>enthält Koffein aus 17 % Arabica-Kaffee</li><li>wird gekühlt ausgeliefert</li></ul>|||||Deutschland|CONTAINS AM, CONTAINS EM_CA, CONTAINS EM_MW, CONTAINS ML||||||||||||||||||||||||||||||||||||00-810158_1.PNG|https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-810158-0129656028-WfEKrTGf.jpg|||||00-810158||||||||||||||||||||||||TRUE|||||||||||
